1732227694.4243898,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.4764996,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.5285985,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.580705,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.6331704,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.6855683,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.737854,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.7900229,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.8422608,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.8947406,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.947113,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227694.9993985,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.0515256,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.103668,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.1561973,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.2086673,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.2609444,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.3127728,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.3651567,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.4172661,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.5398445,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.5922763,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.644537,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.6963513,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.74823,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.800119,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.852121,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.9045765,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227695.9565337,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.008557,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.0605836,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.1126394,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.1655028,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.2172346,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.2688305,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.3205118,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.3723087,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.424189,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.4757054,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.5274894,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.5794768,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.6314638,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.6830795,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.7349322,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.7868526,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.838366,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-3)"
1732227696.890026,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227696.9420002,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227696.9946072,"state(us_sensor=32.4, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.0467782,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.099473,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.1521857,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.2049003,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.2576656,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.3103557,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.3635895,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.416445,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.4691737,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.5218613,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.5746658,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.628227,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.681156,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.733949,"state(us_sensor=22.0, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.7872412,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.8413515,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.89452,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227697.9478076,"state(us_sensor=32.1, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.1001718,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.1592321,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
1732227698.2166584,"state(us_sensor=32.6, color_sensor='unknown', color_sensor2='unknown', g_sensor=-4)"
